mp,dir,offset,length,mpRef,profLft62ft,profRt62ft,alignLeft,alignRight,dc
 210,-1, 1240, 5330,209.76152,    NaN,555.79920,    NaN,    NaN, 0.22577
 210,-1, 1255, 5330,209.75861,    NaN,555.83759,    NaN,    NaN,-0.01921
 210,-1, 1271, 5330,209.75570,    NaN,555.82479,    NaN,    NaN,-0.10339
 210,-1, 1286, 5330,209.75279,    NaN,555.84372,    NaN,    NaN, 0.00738
 210,-1, 1302, 5330,209.74988,    NaN,555.86118,    NaN,    NaN, 0.13053
 210,-1, 1317, 5330,209.74698,    NaN,555.89757,    NaN,    NaN,-0.06615
 210,-1, 1333, 5330,209.74407,    NaN,555.90897,    NaN,    NaN,-0.26999
 210,-1, 1348, 5330,209.74116,    NaN,555.91178,    NaN,    NaN, 0.03433
 210,-1, 1364, 5330,209.73825,    NaN,555.96679,    NaN,    NaN, 0.06421
 210,-1, 1379, 5330,209.73534,    NaN,555.98567,    NaN,    NaN,-0.02708
 210,-1, 1395, 5330,209.73243,    NaN,556.06932,    NaN,    NaN, 0.25318
 210,-1, 1410, 5330,209.72953,    NaN,556.06352,    NaN,    NaN,-0.01875
 210,-1, 1426, 5330,209.72662,    NaN,556.14069,    NaN,    NaN, 0.10282
 210,-1, 1441, 5330,209.72371,    NaN,556.13791,    NaN,    NaN, 0.47943
 210,-1, 1457, 5330,209.72080,    NaN,556.16139,    NaN,    NaN,-0.45151
 210,-1, 1472, 5330,209.71789,    NaN,556.25572,    NaN,    NaN,-0.59244
 210,-1, 1488, 5330,209.71498,    NaN,556.30000,    NaN,    NaN, 0.30007
 210,-1, 1503, 5330,209.71208,    NaN,556.32240,    NaN,    NaN, 0.30059
 210,-1, 1519, 5330,209.70917,    NaN,556.35607,    NaN,    NaN, 0.00459
 210,-1, 1534, 5330,209.70626,    NaN,556.42609,    NaN,    NaN,-0.19469
 210,-1, 1550, 5330,209.70335,    NaN,556.44806,    NaN,    NaN,-0.46099
 210,-1, 1565, 5330,209.70044,    NaN,556.51325,    NaN,    NaN, 0.49959
 210,-1, 1581, 5330,209.69753,    NaN,556.58452,    NaN,    NaN, 0.28058
 210,-1, 1596, 5330,209.69463,    NaN,556.67079,    NaN,    NaN,-0.11349
 210,-1, 1612, 5330,209.69172,    NaN,556.68860,    NaN,    NaN, 0.00914
 210,-1, 1627, 5330,209.68881,    NaN,556.79044,    NaN,    NaN,-0.11044
 210,-1, 1643, 5330,209.68590,    NaN,556.80719,    NaN,    NaN,-0.18534
 210,-1, 1658, 5330,209.68299,    NaN,556.89416,    NaN,    NaN, 0.05736
 210,-1, 1674, 5330,209.68008,    NaN,556.89464,    NaN,    NaN, 0.34222
 210,-1, 1689, 5330,209.67718,    NaN,556.95931,    NaN,    NaN,-0.60280
 210,-1, 1705, 5330,209.67427,    NaN,557.08661,    NaN,    NaN,-1.54460
 210,-1, 1720, 5330,209.67136,    NaN,557.09317,    NaN,    NaN, 0.50286
 210,-1, 1736, 5330,209.66845,    NaN,557.09746,    NaN,    NaN, 1.32757
 210,-1, 1751, 5330,209.66554,    NaN,557.23055,    NaN,    NaN,-0.21028
 210,-1, 1767, 5330,209.66263,    NaN,557.20909,    NaN,    NaN,-0.20638
 210,-1, 1782, 5330,209.65973,    NaN,557.30456,    NaN,    NaN, 0.14985
 210,-1, 1798, 5330,209.65682,    NaN,557.39987,    NaN,    NaN, 0.03431
 210,-1, 1813, 5330,209.65391,    NaN,557.43675,    NaN,    NaN,-0.58938
 210,-1, 1829, 5330,209.65100,    NaN,557.44282,    NaN,    NaN,-0.22788
 210,-1, 1844, 5330,209.64809,    NaN,557.51976,    NaN,    NaN, 0.54045
 210,-1, 1860, 5330,209.64518,    NaN,557.63374,    NaN,    NaN, 0.13801
 210,-1, 1875, 5330,209.64228,    NaN,557.65144,    NaN,    NaN, 0.10010
 210,-1, 1891, 5330,209.63937,    NaN,557.74979,    NaN,    NaN,-0.36763
 210,-1, 1906, 5330,209.63646,    NaN,557.81638,    NaN,    NaN,-0.66326
 210,-1, 1922, 5330,209.63355,    NaN,557.82643,    NaN,    NaN, 0.06380
 210,-1, 1937, 5330,209.63064,    NaN,557.85064,    NaN,    NaN, 0.32668
 210,-1, 1953, 5330,209.62773,    NaN,557.97794,    NaN,    NaN, 0.11287
 210,-1, 1968, 5330,209.62483,    NaN,557.99165,    NaN,    NaN, 0.44985
 210,-1, 1984, 5330,209.62192,    NaN,558.02681,    NaN,    NaN, 0.57790
 210,-1, 1999, 5330,209.61901,    NaN,558.02653,    NaN,    NaN, 0.00399
 210,-1, 2015, 5330,209.61610,    NaN,558.29510,    NaN,    NaN,-0.45228
 210,-1, 2030, 5330,209.61319,    NaN,558.39856,    NaN,    NaN,-0.06019
 210,-1, 2046, 5330,209.61028,    NaN,558.40556,    NaN,    NaN, 0.03411
 210,-1, 2061, 5330,209.60738,    NaN,558.47798,    NaN,    NaN, 0.61537
 210,-1, 2077, 5330,209.60447,    NaN,558.54515,    NaN,    NaN,-0.53648
 210,-1, 2092, 5330,209.60156,    NaN,558.79223,    NaN,    NaN,-0.61045
 210,-1, 2108, 5330,209.59865,    NaN,558.79539,    NaN,    NaN, 0.43008
 210,-1, 2123, 5330,209.59574,    NaN,558.79645,    NaN,    NaN, 0.26208
 210,-1, 2139, 5330,209.59284,    NaN,558.95374,    NaN,    NaN,-0.12709
 210,-1, 2154, 5330,209.58993,    NaN,559.05757,    NaN,    NaN,-0.21472
 210,-1, 2170, 5330,209.58702,    NaN,559.19177,    NaN,    NaN, 0.16700
 210,-1, 2185, 5330,209.58411,    NaN,559.26353,    NaN,    NaN,-0.13337
 210,-1, 2201, 5330,209.58120,    NaN,559.26293,    NaN,    NaN,-0.90149
 210,-1, 2216, 5330,209.57829,    NaN,559.45732,    NaN,    NaN, 0.18905
 210,-1, 2232, 5330,209.57539,    NaN,559.47241,    NaN,    NaN, 1.65773
 210,-1, 2247, 5330,209.57248,    NaN,559.50475,    NaN,    NaN,-0.88889
 210,-1, 2263, 5330,209.56957,    NaN,559.77582,    NaN,    NaN,-1.51354
 210,-1, 2278, 5330,209.56666,    NaN,559.88030,    NaN,    NaN,-0.46228
 210,-1, 2294, 5330,209.56375,    NaN,559.85623,    NaN,    NaN, 0.45400
 210,-1, 2309, 5330,209.56084,    NaN,559.93664,    NaN,    NaN, 0.31221
 210,-1, 2325, 5330,209.55794,    NaN,559.95103,    NaN,    NaN,-0.08316
 210,-1, 2340, 5330,209.55503,    NaN,560.06649,    NaN,    NaN,-0.23868
 210,-1, 2356, 5330,209.55212,    NaN,560.02479,    NaN,    NaN, 0.76281
 210,-1, 2371, 5330,209.54921,    NaN,560.02867,    NaN,    NaN, 1.93544
 210,-1, 2387, 5330,209.54630,    NaN,560.20739,    NaN,    NaN, 0.87362
 210,-1, 2402, 5330,209.54339,    NaN,560.23014,    NaN,    NaN,-0.20935
 210,-1, 2418, 5330,209.54049,    NaN,560.29444,    NaN,    NaN,-0.31041
 210,-1, 2433, 5330,209.53758,    NaN,560.32383,    NaN,    NaN, 1.63224
 210,-1, 2449, 5330,209.53467,    NaN,560.40918,    NaN,    NaN, 1.00820
 210,-1, 2464, 5330,209.53176,    NaN,560.54193,    NaN,    NaN, 1.21668
 210,-1, 2480, 5330,209.52885,    NaN,560.48335,    NaN,    NaN, 0.95053
 210,-1, 2495, 5330,209.52594,    NaN,560.57587,    NaN,    NaN, 0.88797
 210,-1, 2511, 5330,209.52304,    NaN,560.62318,    NaN,    NaN, 1.38511
 210,-1, 2526, 5330,209.52013,    NaN,560.70467,    NaN,    NaN, 1.10469
 210,-1, 2542, 5330,209.51722,    NaN,560.80218,    NaN,    NaN, 0.65701
 210,-1, 2557, 5330,209.51431,    NaN,560.80239,    NaN,    NaN, 0.61174
 210,-1, 2573, 5330,209.51140,    NaN,560.82700,    NaN,    NaN, 1.33975
 210,-1, 2588, 5330,209.50849,    NaN,560.86400,    NaN,    NaN, 1.70465
 210,-1, 2604, 5330,209.50559,    NaN,560.90646,    NaN,    NaN, 1.28902
 210,-1, 2619, 5330,209.50268,    NaN,561.11132,    NaN,    NaN, 0.98125
 210,-1, 2635, 5330,209.49977,    NaN,561.07127,    NaN,    NaN, 1.08123
 210,-1, 2650, 5330,209.49686,    NaN,561.19120,    NaN,    NaN, 0.96829
 210,-1, 2666, 5330,209.49395,    NaN,561.15822,    NaN,    NaN, 1.04385
 210,-1, 2681, 5330,209.49104,    NaN,561.17759,    NaN,    NaN, 1.18733
 210,-1, 2697, 5330,209.48814,    NaN,561.19022,    NaN,    NaN, 0.93399
 210,-1, 2712, 5330,209.48523,    NaN,561.21992,    NaN,    NaN, 1.18165
 210,-1, 2728, 5330,209.48232,    NaN,561.25064,    NaN,    NaN, 0.89571
 210,-1, 2743, 5330,209.47941,    NaN,561.25456,    NaN,    NaN, 0.20567
 210,-1, 2759, 5330,209.47650,    NaN,561.18242,    NaN,    NaN, 0.56748
 210,-1, 2774, 5330,209.47359,    NaN,561.22341,    NaN,    NaN, 1.37349
 210,-1, 2790, 5330,209.47069,    NaN,561.23414,    NaN,    NaN, 1.33199
 210,-1, 2805, 5330,209.46778,    NaN,561.22219,    NaN,    NaN,-0.83231
 210,-1, 2821, 5330,209.46487,    NaN,560.98581,    NaN,    NaN,-0.98213
 210,-1, 2836, 5330,209.46196,    NaN,560.97723,    NaN,    NaN,-0.02302
 210,-1, 2852, 5330,209.45905,    NaN,560.97577,    NaN,    NaN,-0.07871
 210,-1, 2867, 5330,209.45614,    NaN,560.89119,    NaN,    NaN,-0.15350
 210,-1, 2883, 5330,209.45324,    NaN,560.88965,    NaN,    NaN,-0.31433
 210,-1, 2898, 5330,209.45033,    NaN,560.83490,    NaN,    NaN,-0.38409
 210,-1, 2914, 5330,209.44742,    NaN,560.80045,    NaN,    NaN,-0.19494
 210,-1, 2929, 5330,209.44451,    NaN,561.00343,    NaN,    NaN, 0.48540
 210,-1, 2945, 5330,209.44160,    NaN,560.96050,    NaN,    NaN, 0.24378
 210,-1, 2960, 5330,209.43869,    NaN,560.97286,    NaN,    NaN,-0.18137
 210,-1, 2976, 5330,209.43579,    NaN,560.98954,    NaN,    NaN,-0.29232
 210,-1, 2991, 5330,209.43288,    NaN,560.95361,    NaN,    NaN,-0.10227
 210,-1, 3007, 5330,209.42997,    NaN,560.85236,    NaN,    NaN, 0.57103
 210,-1, 3022, 5330,209.42706,    NaN,560.87592,    NaN,    NaN, 0.21892
 210,-1, 3038, 5330,209.42415,    NaN,560.80003,    NaN,    NaN,-0.77214
 210,-1, 3053, 5330,209.42124,    NaN,560.75438,    NaN,    NaN,-0.15081
 210,-1, 3069, 5330,209.41834,    NaN,560.74379,    NaN,    NaN, 0.44803
 210,-1, 3084, 5330,209.41543,    NaN,560.68484,    NaN,    NaN, 0.33509
 210,-1, 3100, 5330,209.41252,    NaN,560.64849,    NaN,    NaN,-0.13315
 210,-1, 3115, 5330,209.40961,    NaN,560.65786,    NaN,    NaN,-0.32323
 210,-1, 3131, 5330,209.40670,    NaN,560.57194,    NaN,    NaN, 0.10770
 210,-1, 3146, 5330,209.40379,    NaN,560.56378,    NaN,    NaN, 0.29816
 210,-1, 3162, 5330,209.40089,    NaN,560.49449,    NaN,    NaN,-0.11021
 210,-1, 3177, 5330,209.39798,    NaN,560.48881,    NaN,    NaN, 0.00651
 210,-1, 3193, 5330,209.39507,    NaN,560.45315,    NaN,    NaN, 0.42287
 210,-1, 3208, 5330,209.39216,    NaN,560.41550,    NaN,    NaN, 0.08254
 210,-1, 3224, 5330,209.38925,    NaN,560.33173,    NaN,    NaN,-0.31805
 210,-1, 3239, 5330,209.38634,    NaN,560.23727,    NaN,    NaN, 0.33524
 210,-1, 3255, 5330,209.38344,    NaN,560.17667,    NaN,    NaN, 0.56931
 210,-1, 3270, 5330,209.38053,    NaN,560.15818,    NaN,    NaN,-0.31481
 210,-1, 3286, 5330,209.37762,    NaN,560.08843,    NaN,    NaN,-0.39500
 210,-1, 3301, 5330,209.37471,    NaN,560.03385,    NaN,    NaN,-0.13865
 210,-1, 3317, 5330,209.37180,    NaN,559.89810,    NaN,    NaN, 0.00144
 210,-1, 3332, 5330,209.36890,    NaN,559.90372,    NaN,    NaN, 0.37530
 210,-1, 3348, 5330,209.36599,    NaN,559.86209,    NaN,    NaN,-0.22899
 210,-1, 3363, 5330,209.36308,    NaN,559.75571,    NaN,    NaN,-0.36398
 210,-1, 3379, 5330,209.36017,    NaN,559.70073,    NaN,    NaN,-0.07837
 210,-1, 3394, 5330,209.35726,    NaN,559.63342,    NaN,    NaN, 0.06628
 210,-1, 3410, 5330,209.35435,    NaN,559.54247,    NaN,    NaN, 0.32296
 210,-1, 3425, 5330,209.35145,    NaN,559.40088,    NaN,    NaN, 0.12562
 210,-1, 3441, 5330,209.34854,    NaN,559.38288,    NaN,    NaN,-0.13181
 210,-1, 3456, 5330,209.34563,    NaN,559.17241,    NaN,    NaN,-0.23603
 210,-1, 3472, 5330,209.34272,    NaN,559.15107,    NaN,    NaN,-0.08618
 210,-1, 3487, 5330,209.33981,    NaN,559.04589,    NaN,    NaN,-0.03682
 210,-1, 3503, 5330,209.33690,    NaN,558.86155,    NaN,    NaN,-0.05659
 210,-1, 3518, 5330,209.33400,    NaN,558.77340,    NaN,    NaN,-0.19268
 210,-1, 3534, 5330,209.33109,    NaN,558.67789,    NaN,    NaN,-0.08377
 210,-1, 3549, 5330,209.32818,    NaN,558.67311,    NaN,    NaN, 0.33781
 210,-1, 3565, 5330,209.32527,    NaN,558.59037,    NaN,    NaN, 0.08224
 210,-1, 3580, 5330,209.32236,    NaN,558.51690,    NaN,    NaN,-0.23773
 210,-1, 3596, 5330,209.31945,    NaN,558.46573,    NaN,    NaN,-0.01533
 210,-1, 3611, 5330,209.31655,    NaN,558.44348,    NaN,    NaN,-0.02869
 210,-1, 3627, 5330,209.31364,    NaN,558.44122,    NaN,    NaN, 0.19552
 210,-1, 3642, 5330,209.31073,    NaN,558.35039,    NaN,    NaN,-0.04223
 210,-1, 3658, 5330,209.30782,    NaN,558.27816,    NaN,    NaN,-0.09367
 210,-1, 3673, 5330,209.30491,    NaN,558.25822,    NaN,    NaN, 0.20343
 210,-1, 3689, 5330,209.30200,    NaN,558.24546,    NaN,    NaN, 0.21655
 210,-1, 3704, 5330,209.29910,    NaN,558.14048,    NaN,    NaN, 0.00024
 210,-1, 3720, 5330,209.29619,    NaN,558.06596,    NaN,    NaN,-0.31057
 210,-1, 3735, 5330,209.29328,    NaN,558.03622,    NaN,    NaN,-0.23884
 210,-1, 3751, 5330,209.29037,    NaN,557.90528,    NaN,    NaN,-0.20786
 210,-1, 3766, 5330,209.28746,    NaN,557.90809,    NaN,    NaN,-0.37737
 210,-1, 3782, 5330,209.28455,    NaN,557.74710,    NaN,    NaN, 0.55672
 210,-1, 3797, 5330,209.28165,    NaN,557.73058,    NaN,    NaN, 0.59725
 210,-1, 3813, 5330,209.27874,    NaN,557.63987,    NaN,    NaN,-0.25633
 210,-1, 3828, 5330,209.27583,    NaN,557.41339,    NaN,    NaN,-0.59728
 210,-1, 3844, 5330,209.27292,    NaN,557.30754,    NaN,    NaN,-0.38939
 210,-1, 3859, 5330,209.27001,    NaN,557.28949,    NaN,    NaN, 0.13195
 210,-1, 3875, 5330,209.26710,    NaN,557.16037,    NaN,    NaN, 0.25980
 210,-1, 3890, 5330,209.26420,    NaN,557.03807,    NaN,    NaN,-0.18373
 210,-1, 3906, 5330,209.26129,    NaN,556.90674,    NaN,    NaN,-0.28140
 210,-1, 3921, 5330,209.25838,    NaN,556.80494,    NaN,    NaN,-0.02714
 210,-1, 3937, 5330,209.25547,    NaN,556.68408,    NaN,    NaN, 0.84119
 210,-1, 3952, 5330,209.25256,    NaN,556.49387,    NaN,    NaN, 0.37840
 210,-1, 3968, 5330,209.24966,    NaN,556.44519,    NaN,    NaN,-0.38536
 210,-1, 3983, 5330,209.24675,    NaN,556.18115,    NaN,    NaN,-0.36957
 210,-1, 3999, 5330,209.24384,    NaN,556.05505,    NaN,    NaN, 0.01588
 210,-1, 4014, 5330,209.24093,    NaN,556.03299,    NaN,    NaN, 0.01776
 210,-1, 4030, 5330,209.23802,    NaN,555.82255,    NaN,    NaN,-0.00155
 210,-1, 4045, 5330,209.23511,    NaN,555.79957,    NaN,    NaN, 0.38589
 210,-1, 4061, 5330,209.23221,    NaN,555.66886,    NaN,    NaN,-0.69655
 210,-1, 4076, 5330,209.22930,    NaN,555.60920,    NaN,    NaN,-0.79708
 210,-1, 4092, 5330,209.22639,    NaN,555.56074,    NaN,    NaN, 0.91500
 210,-1, 4107, 5330,209.22348,    NaN,555.40695,    NaN,    NaN, 1.03770
 210,-1, 4123, 5330,209.22057,    NaN,555.29676,    NaN,    NaN,-0.57187
 210,-1, 4138, 5330,209.21766,    NaN,555.23786,    NaN,    NaN,-0.78618
 210,-1, 4154, 5330,209.21476,    NaN,555.03870,    NaN,    NaN, 1.26460
 210,-1, 4169, 5330,209.21185,    NaN,554.77846,    NaN,    NaN, 0.70693
 210,-1, 4185, 5330,209.20894,    NaN,554.68879,    NaN,    NaN,-0.90057
 210,-1, 4200, 5330,209.20603,    NaN,554.63869,    NaN,    NaN,-0.30001
 210,-1, 4216, 5330,209.20312,    NaN,554.32190,    NaN,    NaN, 0.36976
 210,-1, 4231, 5330,209.20022,    NaN,554.12359,    NaN,    NaN,-0.00412
 210,-1, 4247, 5330,209.19731,    NaN,553.92987,    NaN,    NaN,-0.16860
 210,-1, 4262, 5330,209.19440,    NaN,553.68111,    NaN,    NaN,-0.28405
 210,-1, 4278, 5330,209.19149,    NaN,553.47539,    NaN,    NaN,-0.48462
 210,-1, 4293, 5330,209.18858,    NaN,553.27375,    NaN,    NaN,-0.08698
 210,-1, 4309, 5330,209.18568,    NaN,553.21366,    NaN,    NaN, 0.17731
 210,-1, 4324, 5330,209.18277,    NaN,552.98884,    NaN,    NaN, 0.09919
 210,-1, 4340, 5330,209.17986,    NaN,552.54344,    NaN,    NaN,-0.02033
 210,-1, 4355, 5330,209.17695,    NaN,552.47646,    NaN,    NaN,-0.18647
 210,-1, 4371, 5330,209.17404,    NaN,551.99323,    NaN,    NaN, 0.19859
 210,-1, 4386, 5330,209.17114,    NaN,551.75853,    NaN,    NaN, 0.66074
 210,-1, 4402, 5330,209.16823,    NaN,551.49291,    NaN,    NaN, 0.50575
 210,-1, 4417, 5330,209.16532,    NaN,551.47558,    NaN,    NaN,-0.11402
 210,-1, 4433, 5330,209.16241,    NaN,551.18050,    NaN,    NaN, 0.03724
 210,-1, 4448, 5330,209.15950,    NaN,550.66573,    NaN,    NaN,-0.06471
 210,-1, 4464, 5330,209.15660,    NaN,550.39712,    NaN,    NaN, 0.06567
 210,-1, 4479, 5330,209.15369,    NaN,550.22186,    NaN,    NaN, 0.06823
 210,-1, 4495, 5330,209.15078,    NaN,550.18666,    NaN,    NaN, 0.03587
 210,-1, 4510, 5330,209.14787,    NaN,549.92167,    NaN,    NaN,-0.04820
 210,-1, 4526, 5330,209.14496,    NaN,549.57401,    NaN,    NaN,-0.47953
 210,-1, 4541, 5330,209.14206,    NaN,549.45843,    NaN,    NaN,-0.25797
 210,-1, 4557, 5330,209.13915,    NaN,549.44434,    NaN,    NaN, 0.30543
 210,-1, 4572, 5330,209.13624,    NaN,549.34471,    NaN,    NaN, 0.16646
 210,-1, 4588, 5330,209.13333,    NaN,549.41771,    NaN,    NaN, 0.28559
 210,-1, 4603, 5330,209.13042,    NaN,549.38900,    NaN,    NaN, 0.61647
 210,-1, 4619, 5330,209.12751,    NaN,549.35975,    NaN,    NaN, 1.20664
 210,-1, 4634, 5330,209.12461,    NaN,549.39483,    NaN,    NaN, 2.23275
 210,-1, 4650, 5330,209.12170,    NaN,549.39968,    NaN,    NaN, 1.60021
 210,-1, 4665, 5330,209.11879,    NaN,549.50958,    NaN,    NaN,-0.36314
 210,-1, 4681, 5330,209.11588,    NaN,549.60673,    NaN,    NaN, 0.08087
 210,-1, 4696, 5330,209.11297,    NaN,549.68771,    NaN,    NaN, 3.23626
 210,-1, 4712, 5330,209.11006,    NaN,550.18017,    NaN,    NaN, 3.48665
 210,-1, 4727, 5330,209.10716,    NaN,550.40704,    NaN,    NaN, 2.19901
 210,-1, 4743, 5330,209.10425,    NaN,550.45820,    NaN,    NaN, 2.10731
 210,-1, 4758, 5330,209.10134,    NaN,550.74607,    NaN,    NaN, 2.50137
 210,-1, 4774, 5330,209.09843,    NaN,550.69053,    NaN,    NaN, 1.29594
 210,-1, 4789, 5330,209.09552,    NaN,550.79012,    NaN,    NaN, 0.82026
